trial,key,time,id,type,shadow,setsize,stimulus
527,right,1150.01022815704,2,flat,FALSE,6,present
528,right,2232.70916938782,2,flat,FALSE,6,present
529,right,715.605020523071,2,flat,FALSE,6,present
530,right,515.728533267975,2,flat,FALSE,6,present
531,right,1298.95746707916,2,flat,FALSE,6,present
532,right,515.501499176025,2,flat,FALSE,6,present
533,right,1166.60499572754,2,flat,FALSE,6,present
534,right,749.514520168304,2,flat,FALSE,6,present
535,right,1415.17758369446,2,flat,FALSE,6,present
536,right,799.679219722748,2,flat,FALSE,6,present
537,right,699.076235294342,2,flat,FALSE,6,present
538,right,1548.2223033905,2,flat,FALSE,6,present
539,right,1432.98041820526,2,flat,FALSE,6,present
540,right,1216.98272228241,2,flat,FALSE,6,present
541,right,815.620362758636,2,flat,FALSE,6,present
542,right,1265.29049873352,2,flat,FALSE,6,present
543,right,865.443706512451,2,flat,FALSE,6,present
544,right,714.805722236633,2,flat,FALSE,6,present
545,right,965.424299240112,2,flat,FALSE,6,present
546,right,698.639035224915,2,flat,FALSE,6,present
547,right,1116.63031578064,2,flat,FALSE,6,present
548,right,1133.29994678497,2,flat,FALSE,6,present
549,right,1132.27474689484,2,flat,FALSE,6,present
550,right,799.683451652527,2,flat,FALSE,6,present
551,left,1616.37127399445,2,flat,FALSE,6,absent
552,left,2683.07399749756,2,flat,FALSE,6,absent
553,left,1833.04941654205,2,flat,FALSE,6,absent
554,left,1599.42495822906,2,flat,FALSE,6,absent
555,left,2365.22459983826,2,flat,FALSE,6,absent
556,left,1732.23221302032,2,flat,FALSE,6,absent
557,left,1798.57504367828,2,flat,FALSE,6,absent
558,left,1983.09123516083,2,flat,FALSE,6,absent
559,left,1664.9112701416,2,flat,FALSE,6,absent
560,left,1397.540807724,2,flat,FALSE,6,absent
561,right,1014.4110918045,2,flat,FALSE,9,present
562,right,1598.94061088562,2,flat,FALSE,9,present
563,right,548.673748970032,2,flat,FALSE,9,present
564,right,914.712905883789,2,flat,FALSE,9,present
565,right,799.195349216461,2,flat,FALSE,9,present
566,right,1114.57920074463,2,flat,FALSE,9,present
567,right,1416.03910923004,2,flat,FALSE,9,present
568,right,549.033284187317,2,flat,FALSE,9,present
569,right,1498.2385635376,2,flat,FALSE,9,present
570,right,1949.26953315735,2,flat,FALSE,9,present
571,right,1798.93457889557,2,flat,FALSE,9,present
572,right,782.220840454102,2,flat,FALSE,9,present
573,right,1066.15924835205,2,flat,FALSE,9,present
574,right,748.397529125214,2,flat,FALSE,9,present
575,right,1064.81611728668,2,flat,FALSE,9,present
576,right,782.68963098526,2,flat,FALSE,9,present
577,right,1298.07364940643,2,flat,FALSE,9,present
578,right,1616.05131626129,2,flat,FALSE,9,present
579,right,1099.25389289856,2,flat,FALSE,9,present
580,right,1148.0987071991,2,flat,FALSE,9,present
581,right,1282.64105319977,2,flat,FALSE,9,present
582,right,649.091303348541,2,flat,FALSE,9,present
583,right,1899.40321445465,2,flat,FALSE,9,present
584,right,1713.91427516937,2,flat,FALSE,9,present
585,right,1365.84997177124,2,flat,FALSE,9,present
586,right,1381.93333148956,2,flat,FALSE,9,present
587,right,1631.51323795319,2,flat,FALSE,9,present
588,right,1281.00526332855,2,flat,FALSE,9,present
589,right,1848.45328330994,2,flat,FALSE,9,present
590,right,1177.13367938995,2,flat,FALSE,9,present
591,left,3048.16150665283,2,flat,FALSE,9,absent
592,left,2647.90487289429,2,flat,FALSE,9,absent
593,left,1864.43185806274,2,flat,FALSE,9,absent
594,left,3381.37578964233,2,flat,FALSE,9,absent
595,left,3162.44602203369,2,flat,FALSE,9,absent
596,left,3164.99948501587,2,flat,FALSE,9,absent
597,left,2497.78270721436,2,flat,FALSE,9,absent
598,left,2564.34345245361,2,flat,FALSE,9,absent
599,left,3014.97316360474,2,flat,FALSE,9,absent
600,left,2715.90423583984,2,flat,FALSE,9,absent
601,right,964.849472045898,2,flat,TRUE,3,present
602,right,1182.62350559235,2,flat,TRUE,3,present
603,right,533.370912075043,2,flat,TRUE,3,present
604,right,1081.19702339172,2,flat,TRUE,3,present
605,right,881.180047988892,2,flat,TRUE,3,present
606,right,683.346152305603,2,flat,TRUE,3,present
607,right,583.633720874786,2,flat,TRUE,3,present
608,right,982.322335243225,2,flat,TRUE,3,present
609,right,698.592066764832,2,flat,TRUE,3,present
610,right,766.895234584808,2,flat,TRUE,3,present
611,right,715.804994106293,2,flat,TRUE,3,present
612,right,897.67724275589,2,flat,TRUE,3,present
613,right,1149.72627162933,2,flat,TRUE,3,present
614,right,615.272521972656,2,flat,TRUE,3,present
615,right,733.334720134735,2,flat,TRUE,3,present
616,right,915.147542953491,2,flat,TRUE,3,present
617,right,916.473925113678,2,flat,TRUE,3,present
618,right,1166.5313243866,2,flat,TRUE,3,present
619,right,550.110518932343,2,flat,TRUE,3,present
620,right,747.484982013702,2,flat,TRUE,3,present
621,right,1014.54222202301,2,flat,TRUE,3,present
622,right,582.136988639832,2,flat,TRUE,3,present
623,right,783.165752887726,2,flat,TRUE,3,present
624,right,1000.26059150696,2,flat,TRUE,3,present
625,right,1000.09560585022,2,flat,TRUE,3,present
626,right,533.289551734924,2,flat,TRUE,3,present
627,right,1116.7563199997,2,flat,TRUE,3,present
628,right,1048.35593700409,2,flat,TRUE,3,present
629,right,630.764544010162,2,flat,TRUE,3,present
630,right,950.07199048996,2,flat,TRUE,3,present
631,left,1133.55028629303,2,flat,TRUE,3,absent
632,left,1199.93448257446,2,flat,TRUE,3,absent
633,left,1483.37006568909,2,flat,TRUE,3,absent
634,left,997.40332365036,2,flat,TRUE,3,absent
635,left,1130.91516494751,2,flat,TRUE,3,absent
636,left,983.386993408203,2,flat,TRUE,3,absent
637,left,1300.34124851227,2,flat,TRUE,3,absent
638,left,1298.73526096344,2,flat,TRUE,3,absent
639,left,1066.86699390411,2,flat,TRUE,3,absent
640,left,1064.45324420929,2,flat,TRUE,3,absent
641,right,1115.92435836792,2,flat,TRUE,6,present
642,right,598.567962646484,2,flat,TRUE,6,present
643,right,1048.50745201111,2,flat,TRUE,6,present
644,right,1431.65910243988,2,flat,TRUE,6,present
645,right,914.832711219788,2,flat,TRUE,6,present
646,right,1165.05360603332,2,flat,TRUE,6,present
647,right,1216.14933013916,2,flat,TRUE,6,present
648,right,915.239155292511,2,flat,TRUE,6,present
649,right,898.341715335846,2,flat,TRUE,6,present
650,right,881.907343864441,2,flat,TRUE,6,present
651,right,631.569802761078,2,flat,TRUE,6,present
652,right,565.775156021118,2,flat,TRUE,6,present
653,right,1282.32967853546,2,flat,TRUE,6,present
654,right,532.566249370575,2,flat,TRUE,6,present
655,right,1564.75710868835,2,flat,TRUE,6,present
656,left,1864.90726470947,2,flat,TRUE,6,present
657,right,1831.25936985016,2,flat,TRUE,6,present
658,right,1316.18249416351,2,flat,TRUE,6,present
659,right,616.195559501648,2,flat,TRUE,6,present
660,right,665.361523628235,2,flat,TRUE,6,present
661,right,1249.46773052216,2,flat,TRUE,6,present
662,right,1015.05589485169,2,flat,TRUE,6,present
663,right,964.894413948059,2,flat,TRUE,6,present
664,right,949.077010154724,2,flat,TRUE,6,present
665,right,1097.82707691193,2,flat,TRUE,6,present
666,right,982.406497001648,2,flat,TRUE,6,present
667,right,648.53036403656,2,flat,TRUE,6,present
668,right,966.238379478455,2,flat,TRUE,6,present
669,right,732.149481773376,2,flat,TRUE,6,present
670,right,1215.45100212097,2,flat,TRUE,6,present
671,left,2115.66638946533,2,flat,TRUE,6,absent
672,left,1498.69966506958,2,flat,TRUE,6,absent
673,left,1515.3945684433,2,flat,TRUE,6,absent
674,left,2131.71052932739,2,flat,TRUE,6,absent
675,left,1931.92613124847,2,flat,TRUE,6,absent
676,left,1866.20426177978,2,flat,TRUE,6,absent
677,left,1431.92970752716,2,flat,TRUE,6,absent
678,left,1515.16449451447,2,flat,TRUE,6,absent
679,left,1465.96550941467,2,flat,TRUE,6,absent
680,left,1948.57263565063,2,flat,TRUE,6,absent
681,right,947.314560413361,2,flat,TRUE,9,present
682,right,748.058140277863,2,flat,TRUE,9,present
683,right,898.428201675415,2,flat,TRUE,9,present
684,right,1398.61488342285,2,flat,TRUE,9,present
685,right,814.608871936798,2,flat,TRUE,9,present
686,right,2263.5178565979,2,flat,TRUE,9,present
687,right,1715.31057357788,2,flat,TRUE,9,present
688,right,2164.88838195801,2,flat,TRUE,9,present
689,right,564.200460910797,2,flat,TRUE,9,present
690,right,1681.20849132538,2,flat,TRUE,9,present
691,right,948.652863502502,2,flat,TRUE,9,present
692,right,580.875158309937,2,flat,TRUE,9,present
693,right,997.944295406342,2,flat,TRUE,9,present
694,right,1165.08972644806,2,flat,TRUE,9,present
695,right,1515.10417461395,2,flat,TRUE,9,present
696,right,1880.14662265778,2,flat,TRUE,9,present
697,right,630.005598068237,2,flat,TRUE,9,present
698,right,953.592836856842,2,flat,TRUE,9,present
699,right,1081.02011680603,2,flat,TRUE,9,present
700,right,915.021300315857,2,flat,TRUE,9,present
701,right,1148.24664592743,2,flat,TRUE,9,present
702,right,748.575270175934,2,flat,TRUE,9,present
703,right,996.396958827972,2,flat,TRUE,9,present
704,right,1014.61732387543,2,flat,TRUE,9,present
705,right,929.742157459259,2,flat,TRUE,9,present
706,right,1303.64048480988,2,flat,TRUE,9,present
707,right,1164.96431827545,2,flat,TRUE,9,present
708,right,1065.72782993317,2,flat,TRUE,9,present
709,right,897.779941558838,2,flat,TRUE,9,present
710,right,813.214778900146,2,flat,TRUE,9,present
711,left,1987.07175254822,2,flat,TRUE,9,absent
712,left,3464.21957015991,2,flat,TRUE,9,absent
713,left,2564.94235992432,2,flat,TRUE,9,absent
714,left,2198.63939285278,2,flat,TRUE,9,absent
715,left,1831.28988742828,2,flat,TRUE,9,absent
716,left,2098.48785400391,2,flat,TRUE,9,absent
717,left,2514.56308364868,2,flat,TRUE,9,absent
718,left,2414.20316696167,2,flat,TRUE,9,absent
719,left,1964.39063549042,2,flat,TRUE,9,absent
720,left,2548.6798286438,2,flat,TRUE,9,absent
721,right,714.293122291565,2,gradient,FALSE,3,present
722,right,466.828763484955,2,gradient,FALSE,3,present
723,right,796.466410160065,2,gradient,FALSE,3,present
724,right,1016.47019386292,2,gradient,FALSE,3,present
725,right,665.20482301712,2,gradient,FALSE,3,present
726,right,650.01118183136,2,gradient,FALSE,3,present
727,right,1081.6251039505,2,gradient,FALSE,3,present
728,right,1133.16571712494,2,gradient,FALSE,3,present
729,right,564.85641002655,2,gradient,FALSE,3,present
730,right,847.184300422668,2,gradient,FALSE,3,present
731,right,714.819073677063,2,gradient,FALSE,3,present
732,right,697.321474552155,2,gradient,FALSE,3,present
733,right,716.323256492615,2,gradient,FALSE,3,present
734,right,782.826721668243,2,gradient,FALSE,3,present
735,right,649.841964244843,2,gradient,FALSE,3,present
736,right,728.976786136627,2,gradient,FALSE,3,present
737,right,1180.44066429138,2,gradient,FALSE,3,present
738,right,629.999339580536,2,gradient,FALSE,3,present
739,right,931.314527988434,2,gradient,FALSE,3,present
740,right,633.094131946564,2,gradient,FALSE,3,present
741,right,1266.7111158371,2,gradient,FALSE,3,present
742,right,664.644479751587,2,gradient,FALSE,3,present
743,right,1049.97491836548,2,gradient,FALSE,3,present
744,right,514.424920082092,2,gradient,FALSE,3,present
745,right,832.076609134674,2,gradient,FALSE,3,present
746,right,566.458106040955,2,gradient,FALSE,3,present
747,right,647.908866405487,2,gradient,FALSE,3,present
748,right,949.784696102142,2,gradient,FALSE,3,present
749,right,947.593867778778,2,gradient,FALSE,3,present
750,right,1281.14807605743,2,gradient,FALSE,3,present
751,left,1232.22208023071,2,gradient,FALSE,3,absent
752,left,1187.00683116913,2,gradient,FALSE,3,absent
753,left,933.109104633331,2,gradient,FALSE,3,absent
754,left,1298.50029945373,2,gradient,FALSE,3,absent
755,left,948.246419429779,2,gradient,FALSE,3,absent
756,left,748.039364814758,2,gradient,FALSE,3,absent
757,left,982.775986194611,2,gradient,FALSE,3,absent
758,left,897.901952266693,2,gradient,FALSE,3,absent
759,left,1066.36774539948,2,gradient,FALSE,3,absent
760,left,1166.84508323669,2,gradient,FALSE,3,absent
761,right,880.151450634003,2,gradient,FALSE,6,present
762,right,1231.5468788147,2,gradient,FALSE,6,present
763,right,1480.97133636475,2,gradient,FALSE,6,present
764,left,1831.30180835724,2,gradient,FALSE,6,present
765,right,814.844965934753,2,gradient,FALSE,6,present
766,right,1431.87594413757,2,gradient,FALSE,6,present
767,right,1331.18617534637,2,gradient,FALSE,6,present
768,right,798.68221282959,2,gradient,FALSE,6,present
769,right,664.654970169067,2,gradient,FALSE,6,present
770,right,820.319056510925,2,gradient,FALSE,6,present
771,right,1381.76894187927,2,gradient,FALSE,6,present
772,right,531.095385551453,2,gradient,FALSE,6,present
773,right,781.063139438629,2,gradient,FALSE,6,present
774,right,898.497879505157,2,gradient,FALSE,6,present
775,right,548.011004924774,2,gradient,FALSE,6,present
776,right,1365.45324325562,2,gradient,FALSE,6,present
777,right,1530.6681394577,2,gradient,FALSE,6,present
778,right,920.237123966217,2,gradient,FALSE,6,present
779,right,1248.09098243713,2,gradient,FALSE,6,present
780,right,714.498817920685,2,gradient,FALSE,6,present
781,right,1365.06295204163,2,gradient,FALSE,6,present
782,right,665.177762508392,2,gradient,FALSE,6,present
783,right,1464.5859003067,2,gradient,FALSE,6,present
784,right,2081.95614814758,2,gradient,FALSE,6,present
785,right,615.123748779297,2,gradient,FALSE,6,present
786,right,631.183207035065,2,gradient,FALSE,6,present
787,right,1231.7578792572,2,gradient,FALSE,6,present
788,right,998.83234500885,2,gradient,FALSE,6,present
789,left,2497.55835533142,2,gradient,FALSE,6,present
790,right,1514.74058628082,2,gradient,FALSE,6,present
791,left,1498.81517887116,2,gradient,FALSE,6,absent
792,left,2870.3043460846,2,gradient,FALSE,6,absent
793,left,1864.49682712555,2,gradient,FALSE,6,absent
794,left,1365.40424823761,2,gradient,FALSE,6,absent
795,left,2298.87938499451,2,gradient,FALSE,6,absent
796,left,1815.27876853943,2,gradient,FALSE,6,absent
797,left,1414.5987033844,2,gradient,FALSE,6,absent
798,left,1347.64325618744,2,gradient,FALSE,6,absent
799,left,1732.18071460724,2,gradient,FALSE,6,absent
800,left,1381.38890266419,2,gradient,FALSE,6,absent
801,right,1431.11526966095,2,gradient,FALSE,9,present
802,right,1097.35059738159,2,gradient,FALSE,9,present
803,right,1728.82878780365,2,gradient,FALSE,9,present
804,right,946.183621883392,2,gradient,FALSE,9,present
805,right,1130.34391403198,2,gradient,FALSE,9,present
806,right,1047.07443714142,2,gradient,FALSE,9,present
807,right,664.623975753784,2,gradient,FALSE,9,present
808,right,947.660744190216,2,gradient,FALSE,9,present
809,right,1495.90528011322,2,gradient,FALSE,9,present
810,right,913.129150867462,2,gradient,FALSE,9,present
811,right,2497.85256385803,2,gradient,FALSE,9,present
812,right,514.139294624329,2,gradient,FALSE,9,present
813,right,2812.00075149536,2,gradient,FALSE,9,present
814,right,848.290801048279,2,gradient,FALSE,9,present
815,right,864.499628543854,2,gradient,FALSE,9,present
816,right,1648.04911613464,2,gradient,FALSE,9,present
817,right,1446.15185260773,2,gradient,FALSE,9,present
818,right,1113.3793592453,2,gradient,FALSE,9,present
819,right,931.559205055237,2,gradient,FALSE,9,present
820,right,979.326546192169,2,gradient,FALSE,9,present
821,right,1614.39752578735,2,gradient,FALSE,9,present
822,right,763.849675655365,2,gradient,FALSE,9,present
823,right,1146.04878425598,2,gradient,FALSE,9,present
824,right,1479.54738140106,2,gradient,FALSE,9,present
825,right,1396.03817462921,2,gradient,FALSE,9,present
826,right,1762.58015632629,2,gradient,FALSE,9,present
827,right,1128.08549404144,2,gradient,FALSE,9,present
828,right,1296.1345911026,2,gradient,FALSE,9,present
829,right,1193.80104541779,2,gradient,FALSE,9,present
830,right,1197.42715358734,2,gradient,FALSE,9,present
831,left,2361.63973808289,2,gradient,FALSE,9,absent
832,left,2112.12539672852,2,gradient,FALSE,9,absent
833,left,3331.10857009888,2,gradient,FALSE,9,absent
834,left,2764.54997062683,2,gradient,FALSE,9,absent
835,left,1930.08148670197,2,gradient,FALSE,9,absent
836,left,2747.12085723877,2,gradient,FALSE,9,absent
837,left,2146.38328552246,2,gradient,FALSE,9,absent
838,left,3196.71297073364,2,gradient,FALSE,9,absent
839,left,1880.60057163239,2,gradient,FALSE,9,absent
840,left,2179.47053909302,2,gradient,FALSE,9,absent
841,right,647.990524768829,2,gradient,TRUE,3,present
842,right,614.34668302536,2,gradient,TRUE,3,present
843,right,1014.599442482,2,gradient,TRUE,3,present
844,right,814.274370670319,2,gradient,TRUE,3,present
845,right,713.361620903015,2,gradient,TRUE,3,present
846,right,570.326268672943,2,gradient,TRUE,3,present
847,right,697.731077671051,2,gradient,TRUE,3,present
848,right,1049.96955394745,2,gradient,TRUE,3,present
849,right,749.678671360016,2,gradient,TRUE,3,present
850,right,598.861217498779,2,gradient,TRUE,3,present
851,right,832.955002784729,2,gradient,TRUE,3,present
852,right,545.632183551788,2,gradient,TRUE,3,present
853,right,947.472751140594,2,gradient,TRUE,3,present
854,right,564.623713493347,2,gradient,TRUE,3,present
855,right,966.084539890289,2,gradient,TRUE,3,present
856,right,1133.1684589386,2,gradient,TRUE,3,present
857,right,696.032106876373,2,gradient,TRUE,3,present
858,right,947.712481021881,2,gradient,TRUE,3,present
859,right,1065.83392620087,2,gradient,TRUE,3,present
860,right,1066.02394580841,2,gradient,TRUE,3,present
861,right,882.861971855164,2,gradient,TRUE,3,present
862,right,697.878122329712,2,gradient,TRUE,3,present
863,right,764.945387840271,2,gradient,TRUE,3,present
864,right,664.606332778931,2,gradient,TRUE,3,present
865,right,780.348360538483,2,gradient,TRUE,3,present
866,right,1032.38570690155,2,gradient,TRUE,3,present
867,right,599.137663841248,2,gradient,TRUE,3,present
868,right,664.996862411499,2,gradient,TRUE,3,present
869,right,731.085896492004,2,gradient,TRUE,3,present
870,right,632.95590877533,2,gradient,TRUE,3,present
871,left,1381.26718997955,2,gradient,TRUE,3,absent
872,left,946.778416633606,2,gradient,TRUE,3,absent
873,left,1349.66373443603,2,gradient,TRUE,3,absent
874,left,981.643617153168,2,gradient,TRUE,3,absent
875,left,1181.73205852508,2,gradient,TRUE,3,absent
876,left,1081.54630661011,2,gradient,TRUE,3,absent
877,left,998.993933200836,2,gradient,TRUE,3,absent
878,left,949.695646762848,2,gradient,TRUE,3,absent
879,left,1149.43647384644,2,gradient,TRUE,3,absent
880,left,1364.34674263001,2,gradient,TRUE,3,absent
881,right,1697.90065288544,2,gradient,TRUE,6,present
882,right,480.895400047302,2,gradient,TRUE,6,present
883,right,698.255598545074,2,gradient,TRUE,6,present
884,right,648.151218891144,2,gradient,TRUE,6,present
885,right,830.890774726868,2,gradient,TRUE,6,present
886,right,614.691376686096,2,gradient,TRUE,6,present
887,right,1047.84274101257,2,gradient,TRUE,6,present
888,right,831.731021404266,2,gradient,TRUE,6,present
